id,created_at,total engagement Jan 2021,status as of Jan 2021,summarised status as of Jan 2021,status as of Jan 2022,status as of Dec 2023
1261123431459950594,2020-05-15,58968,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261123534606270466,2020-05-15,12135,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261161507825606657,2020-05-15,20760,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261161507825606657,2020-05-15,20760,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261161592894500864,2020-05-15,6874,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261161592894500864,2020-05-15,6874,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261161673777278977,2020-05-15,4428,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261193726279516160,2020-05-15,17407,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261193763960942594,2020-05-15,407,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261193763960942594,2020-05-15,407,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261193933113212928,2020-05-15,21644,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261193976767528961,2020-05-15,294497,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261205869762695168,2020-05-15,188705,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261206255248592896,2020-05-15,264896,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261206363881066496,2020-05-15,11,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261206526037016576,2020-05-15,61852,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261209429065773056,2020-05-15,50024,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261209476817915904,2020-05-15,15698,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261291620546289664,2020-05-15,17980,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261291642893434882,2020-05-15,17713,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261309583378845696,2020-05-15,37653,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261309675309424640,2020-05-15,89915,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261363225762791424,2020-05-15,43634,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261363253227053057,2020-05-15,7453,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261363253227053057,2020-05-15,7453,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261436608450039808,2020-05-15,43622,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261436655522574341,2020-05-15,10180,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261436655522574341,2020-05-15,10180,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261439060750430210,2020-05-15,2369,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261439073048117248,2020-05-15,40710,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261439110520033281,2020-05-15,881,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261439154358976513,2020-05-15,20057,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261439247724064768,2020-05-15,121955,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261454841030815745,2020-05-16,39652,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261659908165926912,2020-05-16,3878,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261660012138692608,2020-05-16,13813,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261660043314737152,2020-05-16,4848,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261704337366978561,2020-05-16,140907,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261704337366978561,2020-05-16,140907,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261704361694179331,2020-05-16,20843,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,Online
1261715457779826690,2020-05-16,6058,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261715462150393856,2020-05-16,42098,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261715487848722432,2020-05-16,8285,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261715630539014151,2020-05-16,77828,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261765173179645952,2020-05-16,13605,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261765180033306629,2020-05-16,2315,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261765209380667393,2020-05-16,72385,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261765300963258369,2020-05-16,0,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261930513217892352,2020-05-17,2,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261930641030930434,2020-05-17,172241,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261934549304565761,2020-05-17,6250,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,Online
1261934708515958784,2020-05-17,123,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261934708515958784,2020-05-17,123,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261955992071348224,2020-05-17,100834,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
1261956061075890176,2020-05-17,10696,This Tweet is from a suspended account,This Tweet is from a suspended account,Unknown,This Tweet is from a suspended account
